mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.011978673934936523,0.002085856597260916,0.002330923080444336,0.00033682008245398314,0.5,{'alpha': 0.5},0.8275316455696202,0.8288431061806656,0.8492063492063492,0.8410174880763116,0.8184713375796179,0.8330139853225129,0.010818406443026656,1
0.008683586120605468,0.0007159149565285037,0.002220821380615234,0.0004223486281155324,1,{'alpha': 1},0.8243670886075949,0.8225039619651348,0.8428571428571429,0.8314785373608903,0.8168789808917197,0.8276171423364964,0.008935139186029851,2
0.008020401000976562,0.000837254806324823,0.0018224239349365235,0.00026867319331735863,1.5,{'alpha': 1.5},0.8164556962025317,0.8225039619651348,0.846031746031746,0.8314785373608903,0.8121019108280255,0.8257143704776656,0.012061096128682879,3
0.010520410537719727,0.002480643002656333,0.0020908355712890626,0.0006392613569876835,2,{'alpha': 2},0.8117088607594937,0.8050713153724247,0.8412698412698413,0.8251192368839427,0.802547770700637,0.8171434049972678,0.01438054923153218,4
